Listing ID,Operator,Location,County,ST,API Number,State ID,Latitude,Longitude,Section,Township,Range,Volume,API,Quality,Price Component(s),Bid Amount,Term Start,Term Duration,Evergreen,Royalty Distributions,Title Transfer,General Terms and Conditions,Miscellaneous
342429,"Bonanza Creek Energy Resources, LLC",Willis 8,Columbia,AR,03-027-11900,,33.17042,-93.30691,17,18S,21W,4.59,45.39,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46052
342463,"Bonanza Creek Energy Resources, LLC",Franks-Norwood 3,Columbia,AR,03-027-11809,,33.17369,-93.28559,16,18S,21W,4.64,43.35,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44427
342497,"Bonanza Creek Energy Resources, LLC",Smith-Souter 6,Columbia,AR,03-027-11784,,33.16411,-93.29516,21,18S,21W,4.69,43.65,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43524
342531,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 43,Columbia,AR,03-027-11776,,33.18295,-93.36289,14,18S,22W,4.74,42.53,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43282
342565,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 4,Columbia,AR,03-027-11739,,33.16728,-93.28821,21,18S,21W,4.74,45.79,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 41323
342599,"Bonanza Creek Energy Resources, LLC",Bodcaw L 2,Lafayette,AR,03-073-11490,,33.24351,-93.5092,29,17S,23W,4.76,42.33,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 45931
342633,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 50,Columbia,AR,03-027-11813,,33.18132,-93.3527,14,18S,22W,4.76,43.7,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44470
342667,"Bonanza Creek Energy Resources, LLC",Formby 5,Columbia,AR,03-027-11818,,33.18301,-93.33979,13,18S,22W,4.8,40.48,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44541
342701,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 6,Columbia,AR,03-027-11889,,33.17076,-93.27737,22,18S,21W,4.83,45.49,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45862
342735,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 54,Columbia,AR,03-027-11824,,33.18146,-93.35837,14,18S,22W,4.84,42.52,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44615
342769,"Bonanza Creek Energy Resources, LLC",Foreman Ford 3,Columbia,AR,03-027-11845,,33.15866,-93.28584,21,18S,21W,4.84,43.75,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45108
342803,"Bonanza Creek Energy Resources, LLC",Cloette 3,Columbia,AR,03-027-11834,,33.17255,-93.3313,13,18S,22W,4.87,47.93,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44782
342837,"Bonanza Creek Energy Resources, LLC",Caldwell-McWilliams A 5,Columbia,AR,03-027-11773,,33.17201,-93.33096,13,18S,22W,4.91,49.79,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43131
342871,"Bonanza Creek Energy Resources, LLC",Phillips-Caldwell 7,Columbia,AR,03-027-11983,,33.16941,-93.32162,18,18S,21W,4.97,49.06,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47111
342905,"Bonanza Creek Energy Resources, LLC",Jones 5,Columbia,AR,03-027-11896,,33.17879,-93.32066,18,18S,21W,5.04,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45979
342939,"Bonanza Creek Energy Resources, LLC",Willis A 4,Columbia,AR,03-027-11792,,33.17333,-93.32046,18,18S,21W,5.08,46.7,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43684
342973,"Bonanza Creek Energy Resources, LLC",Bodcaw J 2,Lafayette,AR,03-073-11491,,33.23612,-93.50517,29,17S,23W,5.17,41.32,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 45932
343007,"Bonanza Creek Energy Resources, LLC",Willis 7,Columbia,AR,03-027-11899,,33.17143,-93.30685,17,18S,21W,5.17,42.73,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46051
343041,"Bonanza Creek Energy Resources, LLC",R S Warnock 5,Columbia,AR,03-027-11913,,33.17234,-93.27776,15,18S,21W,5.18,43.19,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46360
343075,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 76,Columbia,AR,03-027-11949,,33.18466,-93.37028,10,18S,22W,5.19,44.28,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46714
343109,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 62,Columbia,AR,03-027-11864,,33.17979,-93.37068,15,18S,22W,5.2,44.1,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45499
343143,"Bonanza Creek Energy Resources, LLC",James Lime Unit 4-P,Lafayette,AR,03-073-10294,,33.24926,-93.52372,19,17S,23W,5.21,40.12,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 23713
343177,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 37,Columbia,AR,03-027-11765,,33.17777,-93.35237,14,18S,22W,5.22,44.88,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 42676
343211,"Bonanza Creek Energy Resources, LLC",Jones 4,Columbia,AR,03-027-11842,,33.17553,-93.31842,18,18S,21W,5.27,43.04,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45007
343245,"Bonanza Creek Energy Resources, LLC",Williamson-Nipper 1,Columbia,AR,03-027-10326,,33.16371,-93.32578,19,18S,21W,5.27,44.56,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 23275
343279,"Bonanza Creek Energy Resources, LLC",Kirkpatrick 9,Columbia,AR,03-027-11886,,33.17381,-93.34004,13,18S,22W,5.28,43.75,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45795
343313,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 13,Columbia,AR,03-027-12051,,33.16566,-93.2738,22,18S,21W,5.41,46.41,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47635
343347,"Bonanza Creek Energy Resources, LLC",Clayton Franks 3,Columbia,AR,03-027-11688,,33.16592,-93.28619,21,18S,21W,5.46,49.24,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 38021
343381,"Bonanza Creek Energy Resources, LLC",Snider-Wise A 5,Columbia,AR,03-027-11821,,33.16395,-93.29691,20,18S,21W,5.49,45.18,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44612
343415,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 6,Columbia,AR,03-027-11880,,33.16541,-93.28846,21,18S,21W,5.53,46.4,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45745
343449,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 44,Columbia,AR,03-027-11777,,33.18152,-93.36539,15,18S,22W,5.54,39.84,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43283
343483,"Bonanza Creek Energy Resources, LLC",Clayton Franks 7,Columbia,AR,03-027-11910,,33.16523,-93.284,21,18S,21W,5.55,46.66,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46207
343517,"Bonanza Creek Energy Resources, LLC",P E Nipper 1,Columbia,AR,03-027-10378,,33.17566,-93.34881,14,18S,22W,5.55,35.96,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 23587
343551,"Bonanza Creek Energy Resources, LLC",Phillips-Williamson 1,Columbia,AR,03-027-10328,,33.16702,-93.32378,19,18S,21W,5.59,46.12,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 23291
343585,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 8,Columbia,AR,03-027-11922,,33.16578,-93.29488,21,18S,21W,5.73,44.5,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46448
343619,"Bonanza Creek Energy Resources, LLC",Willis A 7,Columbia,AR,03-027-11906,,33.17311,-93.31375,18,18S,21W,5.8,45.4,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46187
343653,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 38,Columbia,AR,03-027-11766,,33.17959,-93.35443,14,18S,22W,5.83,49.96,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 42677
343687,"Bonanza Creek Energy Resources, LLC",Phillips-Nipper 5,Columbia,AR,03-027-12017,,33.17676,-93.32323,18,18S,21W,5.89,41.87,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47375
343721,"Bonanza Creek Energy Resources, LLC",Formby 7,Columbia,AR,03-027-11895,,33.18318,-93.34594,13,18S,22W,5.92,41.82,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45978
343755,"Bonanza Creek Energy Resources, LLC",Willis A 8,Columbia,AR,03-027-12076,,33.17323,-93.31606,18,18S,21W,5.94,45.1,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47924
343789,"Bonanza Creek Energy Resources, LLC",Willis B 6,Columbia,AR,03-027-11794,,33.17076,-93.30514,17,18S,21W,5.94,40.66,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43711
343823,"Bonanza Creek Energy Resources, LLC",P E Nipper 3-14,Columbia,AR,03-027-11823,,33.17419,-93.35486,14,18S,22W,5.99,42.17,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44614
343857,"Bonanza Creek Energy Resources, LLC",Snider Estate 5,Columbia,AR,03-027-11891,,33.1614,-93.2828,21,18S,21W,6.07,47.32,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45869
343891,"Bonanza Creek Energy Resources, LLC",Bodcaw G 2,Lafayette,AR,03-073-11489,,33.23443,-93.50952,29,17S,23W,6.18,44.5,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 45930
343925,"Bonanza Creek Energy Resources, LLC",Franks 8-16,Columbia,AR,03-027-12028,,33.16986,-93.28202,16,18S,21W,6.26,45.63,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47435
343959,"Bonanza Creek Energy Resources, LLC",Willis Jameson 3,Columbia,AR,03-027-12029,,33.16644,-93.30876,20,18S,21W,6.26,46.1,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47444
343993,"Bonanza Creek Energy Resources, LLC",Bodcaw C 2,Lafayette,AR,03-073-10354,,33.23707,-93.50699,29,17S,23W,6.27,42.33,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 24435
344027,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 81,Columbia,AR,03-027-11962,,33.17884,-93.35185,14,18S,22W,6.27,43.19,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46856
344061,"Bonanza Creek Energy Resources, LLC",Cloette 4,Columbia,AR,03-027-11835,,33.17677,-93.32726,18,18S,21W,6.33,45.39,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44783
344095,"Bonanza Creek Energy Resources, LLC",Bodcaw M 1,Lafayette,AR,03-073-10400,,33.24399,-93.51452,29,17S,23W,6.34,40.83,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 24928
344129,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 10,Columbia,AR,03-027-12056,,33.16544,-93.29496,21,18S,21W,6.38,47.3,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47672
344163,"Bonanza Creek Energy Resources, LLC",Phillips-Williamson 3,Columbia,AR,03-027-11782,,33.16832,-93.32893,19,18S,21W,6.45,43.82,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43413
344197,"Bonanza Creek Energy Resources, LLC",Williamson GT 1,Columbia,AR,03-027-10506,,33.16742,-93.33238,24,18S,22W,6.49,43.77,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 24329
344231,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 5D,Columbia,AR,03-027-11787,,33.16768,-93.29504,16,18S,21W,6.52,45.4,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43619
344265,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 9,Columbia,AR,03-027-11923,,33.16551,-93.29456,21,18S,21W,6.55,44.21,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46449
344299,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 2,Columbia,AR,03-027-10274,,33.16593,-93.27337,22,18S,21W,6.6,44.99,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 23043
344333,"Bonanza Creek Energy Resources, LLC",Snider Estate 6,Columbia,AR,03-027-12052,,33.16323,-93.28605,21,18S,21W,6.6,46.7,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47636
344367,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 101,Columbia,AR,03-027-12080,,33.18274,-93.38068,15,18S,22W,6.69,45.23,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47944
344401,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 83,Columbia,AR,03-027-11977,,33.18234,-93.36852,15,18S,22W,6.74,42.86,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47079
344435,"Bonanza Creek Energy Resources, LLC",Clayton Franks 5,Columbia,AR,03-027-11860,,33.17088,-93.28387,16,18S,21W,6.87,46.04,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45457
344469,"Bonanza Creek Energy Resources, LLC",Souter-Whitlow 7,Columbia,AR,03-027-11921,,33.16611,-93.29501,21,18S,21W,6.87,46,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46447
344503,"Bonanza Creek Energy Resources, LLC",Barge-Kirkpatrick 2,Columbia,AR,03-027-11998,,33.16897,-93.346,24,18S,22W,6.93,43.73,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47261
344537,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 73,Columbia,AR,03-027-11945,,33.17989,-93.37206,15,18S,22W,6.93,43,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46689
344571,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 11,Columbia,AR,03-027-12049,,33.16568,-93.27367,22,18S,21W,6.94,46.23,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47633
344605,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 64,Columbia,AR,03-027-11868,,33.18045,-93.35471,14,18S,22W,6.95,41.36,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45543
344639,"Bonanza Creek Energy Resources, LLC",Willis Jameson 6,Columbia,AR,03-027-12071,,33.16572,-93.30861,20,18S,21W,6.95,46.51,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47879
